No.,Time,Source,Destination,Protocol,Length,Info
2132,0.042711,3317:f990:5f96:f786:9cf1:d2bd:3900:57ad,de29:d95a:e5ec:d12:b5a5:9eca:3c6d:ac86,UDP,57,7318 > 24327 Len=57
2133,0.097416,b2c4:bf8d:b2a1:2e95:374a:6ab4:631c:a207,48a9:c461:aae1:eee5:1eca:9789:526d:c14a,UDP,56,8714 > 65267 Len=56
2134,0.051544,9ba2:cc:2276:ec4c:65d:52c6:52dc:c103,c5fa:f72f:ceab:1518:a368:ecdc:341e:abf6,TCP,125,29454 > 64576 Len=125
2135,0.014857,e00d:1b97:d435:60b7:5177:9dbc:6393:83a4,b0aa:9c3f:7831:2abb:cb39:713:c6ff:6760,TCP,81,3251 > 8809 Len=81
2136,0.024086,a9c6:a4d6:7404:5334:8393:dab1:3a7c:5862,258f:c48e:3f80:f5ec:f60f:6310:ef27:dc47,TCP,88,46111 > 40093 Len=88
2137,0.095456,59aa:ca44:bbbe:aceb:b1b7:2fb:a69c:bf60,9830:a056:cb81:c5ff:7d01:ecc6:c25c:205a,TCP,149,46361 > 53146 Len=149
2138,0.067074,99e0:a3f1:c8cb:6d90:335a:370f:b403:52b,cb2e:32a1:dbd:a2c9:7d63:b18f:5b3d:dc4d,UDP,149,31411 > 57705 Len=149
2139,0.08182,f338:3bad:b726:77bb:f44d:74e3:9612:3e9,1c82:b3c2:b9f1:891a:f58b:634c:6bb7:6d40,TCP,85,42464 > 43831 Len=85
2140,0.044512,a49c:ec73:92c5:65d8:5a21:87fb:8150:322c,89ce:5a24:baba:fa8b:3dca:c79:a0e1:2acb,UDP,65,8667 > 6439 Len=65
2141,0.012205,f75e:ec46:a6b4:c068:122b:38ab:b514:74fd,92ff:fd98:aff9:330a:834d:ff2e:5441:87bd,UDP,52,39483 > 38574 Len=52
2142,0.098735,2f25:6496:48da:5138:42e5:1c61:727a:499b,77:b374:ec36:da:4573:e26:1354:3cf0,TCP,85,46488 > 49871 Len=85
2143,0.009455,17df:7c90:538f:8510:a07a:6042:90c5:fc89,6048:2155:3b31:44e2:12b4:9547:bbb:8f6c,UDP,99,32755 > 43268 Len=99
2144,0.070274,c8d5:6af4:343:7777:190e:4d68:13d7:3519,e4f7:1b17:5e40:d788:dfcb:7807:85af:9787,TCP,123,9231 > 7540 Len=123
2145,0.032523,808a:99df:fe19:fe5:884d:a12b:1d9c:a18d,1cef:b77:eed9:7c5b:2a8d:de07:bfa1:5a7e,UDP,101,54296 > 46947 Len=101
2146,0.001975,f1b2:1ce2:f34c:602b:e971:d83c:396e:a47d,fea7:58c0:2a45:46ec:1c6c:c1f8:d90e:9540,TCP,58,35030 > 55887 Len=58
2147,0.058472,4424:4865:d93c:4a44:6d7d:aea2:da25:f5ff,6c8e:d906:c7ec:db8c:eec1:6aa2:24c0:bf92,UDP,146,50371 > 14620 Len=146
2148,0.096568,bc3e:312b:4af2:f410:b409:5a2c:3ba2:dcea,8e46:56b2:d0f8:b4d5:2e94:3590:ea74:5c73,UDP,73,57516 > 40286 Len=73
2149,0.069522,237f:6450:f97e:9f32:995b:9c48:1709:beca,ee42:95c:61e4:52c9:ed58:5249:231c:8d59,UDP,121,30333 > 53486 Len=121
2150,0.03143,3333:56c9:0:bc60:db91:9c2c:f379:7f45,3ae3:fdd8:fee3:53c1:ccec:733:5fe6:536d,UDP,66,38712 > 14539 Len=66
2151,0.065264,1a9c:91ce:4583:55f6:d46d:ac79:a560:a068,8f4a:a534:4a37:fb49:f9b6:6147:51be:4b4,UDP,121,17851 > 56824 Len=121
2152,0.075307,f893:3dc8:5c75:9bc6:1b07:be77:552f:ea89,4a9f:5e5:3549:ff0b:7b57:2d49:19d4:dc,UDP,65,34194 > 20591 Len=65
2153,0.036356,4df1:e002:d879:d808:9505:b587:5dd1:1ea4,dcb1:cc0e:d779:ebb3:64b9:959e:ef49:e055,UDP,104,65059 > 62970 Len=104
2154,0.065816,c089:c955:539f:65c1:d304:97cf:774e:ae90,22a9:7e28:9a70:fba6:bad2:1cee:3319:5911,UDP,88,4049 > 63035 Len=88
2155,0.094579,ee80:f792:1a46:9df0:81c0:7b14:a8c4:6746,9697:f9b9:3452:aa6a:41a9:fb02:6ac1:f639,TCP,134,36026 > 30182 Len=134
2156,0.013986,82ae:f295:cb80:e393:c8a2:27cf:c53:92c9,24e3:4ae9:6b97:e86e:4c2a:bea0:a94f:2ad4,TCP,138,21532 > 35277 Len=138
2157,0.091078,379d:b1fc:8b58:f86d:99ba:5d8e:538:18ea,14eb:7418:3f73:3dc8:85cf:25ad:739a:b227,TCP,127,36296 > 34486 Len=127
2158,0.020984,e28e:7be8:ad79:4263:840b:6b8e:bd76:3dfa,ad9f:83d5:9a60:3b56:c669:42d5:2511:697f,UDP,134,54748 > 3955 Len=134
2159,0.02371,1799:abec:4710:5736:3a36:86d:1aa4:9c3a,bc08:2868:43fe:e53d:4689:2015:7ab6:ded6,UDP,68,20665 > 57128 Len=68
2160,0.083263,3d61:fc14:1ca:4700:ee19:3108:f9ef:777f,df5:f194:9be:3896:d0b3:5d54:2e55:d176,UDP,127,37204 > 15182 Len=127
2161,0.059178,fe8c:e79:ec71:add6:2c69:39e7:4819:dd49,9c93:8aa4:f79a:aaf4:e244:1a20:b3ce:28bd,TCP,66,48806 > 41807 Len=66
2162,0.042202,7fdf:34fc:2705:dd77:bc8:4fb6:7254:323a,7d1f:2cc6:5362:4855:634:e1bf:f5bf:c4b6,TCP,83,26044 > 43607 Len=83
2163,0.090366,b0d0:1797:4d2a:4961:582c:c958:f818:b550,412:ebf0:a3d7:69a6:b715:c7cf:a7c7:330a,TCP,108,6480 > 62938 Len=108
2164,0.025418,a5ec:dcf7:211c:944e:8645:21c4:5c5:86ce,cd56:da81:a4c7:c1d5:ff89:a81f:5483:1629,TCP,138,10411 > 36145 Len=138
2165,0.020376,768f:4d8b:cb0b:fb5e:a4c3:e354:7121:4ac6,cb26:8ca0:e9c8:1760:84c6:c578:8a53:2749,TCP,131,46689 > 43332 Len=131
2166,0.019263,59b9:dfeb:433d:6b1:4c8c:59d8:e08:6c8b,97a0:b77a:e14c:549b:1664:a642:8a98:d37e,TCP,122,44101 > 43476 Len=122
2167,0.082051,c24a:6b73:45da:fb4b:71d0:1788:e1c6:c70,761c:79dd:6bd9:8740:ccfd:d865:e43d:7a5d,UDP,103,54866 > 11083 Len=103
2168,0.031636,4c1c:7975:3263:3f61:caab:5e9e:71cc:92be,b641:695:6ffb:a921:4d16:648c:f815:ef59,TCP,98,2722 > 64201 Len=98
2169,0.060361,8066:20d2:ac40:43be:b8a9:2a26:dff5:4140,e66f:ff24:b278:ec40:22fb:1004:12f6:1a9d,UDP,84,9191 > 35854 Len=84
2170,0.010999,df1f:7d6:47b2:e5cf:e5dc:a7a6:bd56:296f,6ffc:9349:e7e3:a15c:dec5:98e8:6443:36b9,TCP,58,22608 > 42978 Len=58
2171,0.008897,324f:efa0:3174:3642:a706:3e57:2225:315,dd66:f8aa:8142:361:5433:a61:a2d7:5988,TCP,149,18931 > 10613 Len=149
2172,0.086886,a6a9:4448:871a:6323:4151:9dec:ab41:2cd1,5753:ab08:e016:b9f1:9cfb:9f54:549f:a71f,UDP,85,1670 > 7443 Len=85
2173,0.037716,1251:3807:9d9c:4113:c732:b437:3ed2:7520,9b34:77da:a2b4:591b:4d54:315a:310e:5285,UDP,98,63400 > 7905 Len=98
2174,0.078273,fbc8:bff0:aaaa:b314:fed:c9d2:3cfe:e154,cc81:a680:82aa:3d99:440f:6354:49d8:b364,UDP,72,35527 > 48755 Len=72
2175,0.087551,4a0a:6687:7d45:9311:7fdc:35f0:9011:1d37,632d:ac0c:c9aa:6354:eb5e:2055:f1f1:8af3,TCP,62,35689 > 23889 Len=62
2176,0.070046,1cb6:febd:49e3:c7a6:4fe5:defd:eac1:fafc,3715:dbc1:484f:c3dd:7550:f997:8f71:b10f,TCP,120,18787 > 40834 Len=120
2177,0.009907,2718:1000:ce1c:cf4:7f27:95fb:b294:e371,bf25:6a1e:477c:9d1f:a60a:7bd9:c72e:6990,UDP,71,21864 > 63054 Len=71
2178,0.075187,5092:e769:cbdd:74f7:f767:f569:cccd:252c,bd33:cf4c:586b:85e7:e830:894b:40e8:7e95,UDP,94,53851 > 49605 Len=94
2179,0.067781,3d3:8418:ceb1:b5c6:f213:8280:e3c5:1a8c,5b06:6d7a:bce4:9595:4859:18d3:a885:1d7,TCP,111,39841 > 9384 Len=111
2180,0.025906,d787:c728:2859:bb9e:bb7c:2d44:380d:5467,4e7:37ab:2933:9a3f:d881:d220:2da1:7eda,UDP,134,9305 > 10374 Len=134
2181,0.03788,26c1:96cc:3222:a021:8398:9af:b2ba:f377,8199:52e1:a447:166b:a9a8:4dd6:33b4:f5a2,TCP,56,61214 > 48565 Len=56
2182,0.063919,508a:c7c9:ce3b:ee8c:9764:8663:4eff:5b75,72b0:c29:b717:b2c5:178b:ea3f:4f56:123f,TCP,140,51980 > 17349 Len=140
2183,0.067822,e410:717f:73fb:7413:db2b:8260:4dc7:81e2,1fc5:2f6d:51be:473f:91a5:60a5:b458:4450,TCP,140,31025 > 13023 Len=140
2184,0.043896,f88d:aeb7:46f3:49d9:cd9:fa81:cf26:f06d,b1fb:d3df:248a:ccae:df54:dfac:f93e:62d7,TCP,109,33938 > 19821 Len=109
2185,0.027582,d55f:d552:3862:dab3:44cb:5dad:9a34:20cb,193c:dccc:a206:d383:34af:1a5f:be7:abff,TCP,116,62737 > 48109 Len=116
2186,0.088139,4c62:b70c:303b:e14a:e0b0:4c93:7166:36d4,ca02:9941:3108:fda6:fead:5cd2:c365:650d,UDP,89,42680 > 57248 Len=89
2187,0.008694,5488:92:816c:4ed1:7b6b:84de:2fb5:1c88,8a91:9ecc:e9dc:e983:9d81:fe9c:3a39:2e19,TCP,102,51524 > 21519 Len=102
2188,0.084525,7f54:b62c:f105:7c13:a3fc:e1ae:9578:c900,3ae0:14bd:312b:2f0a:79c3:77b7:c84e:2742,UDP,59,48862 > 16755 Len=59
2189,0.094487,5b75:b714:758f:1339:c9c5:8b43:8980:c33b,4dee:4352:9c4e:1d26:37a2:6ca6:2627:d56c,UDP,123,4786 > 6567 Len=123
2190,0.074341,52ad:a89d:a11b:860e:fd9:41a3:260b:232d,7123:866e:b90e:1f65:8bc9:c6ef:3c21:3f1c,TCP,51,64080 > 63178 Len=51
2191,0.042398,74d0:d3cb:c37c:1543:41ee:1925:fff5:f3d,4c81:4432:d32d:b0ca:a4cf:875b:9742:6fcb,UDP,111,33648 > 34775 Len=111
2192,0.068512,6e36:6a96:ceaf:1b50:9e9c:3f97:ce1c:a069,93c7:1f55:42d:4866:34f9:9c80:5b29:5707,UDP,101,1934 > 41412 Len=101
2193,0.019018,fb2a:3eac:518f:981f:730f:973e:6a59:2b47,a58a:f1e3:7543:efe0:7ebe:7e1e:8d21:6bd9,UDP,141,28875 > 47069 Len=141
2194,0.053432,59cb:5476:a390:903f:d18e:5209:e845:707b,74e9:5d38:39ab:ff92:ca5a:1d74:8834:469d,TCP,81,49453 > 44354 Len=81
2195,0.095087,20c3:43ac:e4ce:58bd:c825:1598:9b78:f9fa,8da1:3390:4454:cc1d:16b9:ecab:2a3e:585d,UDP,127,30426 > 64243 Len=127
2196,0.016853,d920:470c:f779:f674:31b7:d511:1356:3c34,8580:d048:7eb0:bba5:7bfd:cdca:af48:c43f,UDP,72,5947 > 25079 Len=72
2197,0.083941,9063:bcb7:cdb1:512e:81:8dd0:2b84:ee1a,5578:1b49:4c47:935d:d056:4dd3:63bb:9acb,TCP,56,28727 > 33497 Len=56
2198,0.037909,69ab:d24f:49dd:bb5b:a57e:5da9:203b:8860,41e7:cebe:9003:b219:642a:f0fc:ae28:a434,TCP,64,23172 > 60926 Len=64
2199,0.067906,2f4:fbc8:5f5f:f128:dace:6fa5:7382:90eb,26c3:a4bc:654d:5cc:64d6:c802:857a:b918,UDP,87,20630 > 32686 Len=87
2200,0.029355,72e6:3448:63ee:bf69:adc3:31a:5d0c:f728,9157:a0dd:9ef3:ff69:ae2f:3042:efc3:55ad,UDP,50,49391 > 42388 Len=50
2201,0.056884,2809:1e3:37d6:4539:94d1:9562:19ae:d9c0,d6e2:32b0:944f:f5ed:ee0b:c197:7c51:3934,UDP,89,61914 > 62176 Len=89
2202,0.095913,d64f:bca4:2ca3:ece1:e607:e7b4:2cb0:f95a,7c65:bd3a:bd12:b6e4:eb86:b5d9:b7ac:6806,UDP,109,59514 > 41508 Len=109
2203,0.084835,1307:7abf:5c8a:bc90:1bbf:345e:371a:a7b0,c28c:f73e:72d7:9b7e:2be:df9e:db8c:4059,UDP,95,1410 > 41363 Len=95
2204,0.046035,e93f:9cf6:9056:2a48:1bdc:8f43:bd52:560f,191f:cafc:9851:dc21:d7b9:4548:743d:76a4,TCP,95,8047 > 1361 Len=95
2205,0.034972,bd59:7109:ec5b:7e0b:1aa0:7bc3:e6f2:a25,677e:dedf:ad04:c0f4:6e60:19b:ec0e:d823,UDP,101,24258 > 1604 Len=101
2206,0.010134,c494:3600:259e:bf00:d415:50de:1ad1:22b6,f090:10e:8e75:a77:a7f5:e74a:e428:13ce,TCP,75,6577 > 35698 Len=75
2207,0.051432,9458:9e30:d9d3:b48e:e436:2268:2a25:d742,9e66:da23:490f:8f36:821d:d62b:c5cc:a3ac,UDP,102,9140 > 60865 Len=102
2208,0.048741,b53b:3a8c:5309:586d:198f:2c88:db8f:b19,baeb:4c0:ed44:fc5c:efd:d8a5:e631:832,UDP,148,44057 > 17416 Len=148
2209,0.02261,2de6:de47:4dea:8af2:e9af:f02:6f88:54a8,3998:57d6:a114:a91a:bd3a:fbe:80bb:dbe2,TCP,97,20637 > 24911 Len=97
2210,0.042834,425b:199b:1728:2dee:62f3:ba7f:5dd8:ea09,aaca:4638:3a98:1e25:6ad5:e5c4:4a31:d5ae,UDP,118,54209 > 18684 Len=118
2211,0.010869,a172:d12e:a768:e888:51cd:f265:acae:8f07,2c3b:6592:a3bb:6e39:edae:84e9:7f3d:3a8e,TCP,134,56032 > 29817 Len=134
2212,0.016183,86ad:ad37:5c9d:25a9:2986:ea51:c340:5c7d,5dc2:301:d2d4:f349:41cd:2287:1f4d:bc25,TCP,145,29464 > 1404 Len=145
2213,0.035924,1921:6be8:8657:ffb7:1663:d301:67ab:99ae,3073:466d:3d28:474c:5a17:55b6:28f5:7c04,UDP,64,13447 > 19695 Len=64
2214,0.004026,94a3:48ab:8f14:b7d5:8c03:d259:1a4e:2c85,4d62:1c2f:9a9:cc81:8b57:66df:9e1c:dd7f,TCP,103,49777 > 22730 Len=103
2215,0.0901,bc25:f403:ceb3:2ab3:ab7e:9b3a:8606:539,eaea:a6f8:97fc:67e2:a75e:c5c:aff2:979,UDP,135,14065 > 63176 Len=135
2216,0.047929,7eac:3634:d9f6:5dd8:c4:c1de:1805:635f,7e41:f5fe:1603:b4cc:b415:14e:e005:c6f1,TCP,65,28620 > 33075 Len=65
2217,0.055012,90e2:37f5:d5b3:8151:caf9:f50f:3dd3:9e0a,871c:3d57:ff7b:29af:a189:7943:e582:707,UDP,91,50247 > 51119 Len=91
2218,0.078034,8080:427f:6695:7e26:3f24:ed09:b4d6:d841,18d:70ab:ee1a:5b12:1470:3d50:1c6b:d102,TCP,114,48602 > 61550 Len=114
2219,0.074189,ae43:e0f:8387:4306:74d8:dcfc:b3c1:8bb5,8efe:2266:65db:8793:2328:4966:398:4e8f,TCP,66,8215 > 63786 Len=66
2220,0.010788,253a:7abb:ec54:ae68:6a06:2bcf:ca93:ee1,bed2:7b6c:9ebd:f740:36cc:b82b:3c24:318d,UDP,66,11217 > 23576 Len=66
2221,0.05,985e:b187:c47c:1a81:102e:d960:d69c:6040,247b:a079:80ca:987e:e4d3:cc97:821d:bb4c,UDP,56,45477 > 55408 Len=56
2222,0.034214,c29c:4df2:9fda:4357:f284:e94c:b83d:f666,ec35:e121:4bef:1c23:f113:35db:7f5b:760e,UDP,105,32493 > 19994 Len=105
2223,0.028222,d65a:e0b0:babc:ba5a:7a60:9ad9:bc40:ad29,6e6a:15db:f13f:e0f5:d004:7a71:1a72:c210,UDP,147,29135 > 17260 Len=147
2224,0.061761,6abe:c646:5216:e0f3:da4b:2cb0:e060:19ef,ff2f:6c1d:ee6c:5462:d1cb:b1f0:2380:8beb,UDP,81,19448 > 51272 Len=81
2225,0.011502,f5bc:aa45:e01e:69d0:8f6c:9918:2d16:7f0c,2c9a:e082:491a:17f2:16bf:fa60:93ed:65dc,TCP,139,17234 > 44692 Len=139
2226,0.082061,8760:ab41:777b:c092:36b7:d7b8:8bcd:5da9,b719:eab5:8748:bba6:d276:104e:1e9:b651,UDP,110,47322 > 52320 Len=110
2227,0.080995,2cce:753e:ba3:6ba8:dc0d:88ed:dae:c69b,b325:84cb:b66c:fe88:c114:aac:4035:3815,UDP,74,57048 > 39768 Len=74
2228,0.062891,215a:ef77:e8d1:1b7a:5af8:9959:e3ca:f828,8c5d:45d2:b5b8:7166:2686:f107:53ad:6c6,UDP,79,8918 > 9694 Len=79
2229,0.040128,ef9d:f8e1:48b6:7018:8040:aa48:4fc:7bcd,7204:b5c0:637d:69cd:f64e:f0be:9dc8:d072,TCP,74,61913 > 10605 Len=74
2230,0.04263,1ce5:2b12:2b8d:2054:753b:1f1e:c3d0:ce32,48ed:7277:5ac0:44a6:352b:27f0:c99e:e592,UDP,61,57670 > 4363 Len=61
2231,0.038035,75e5:1b0c:4377:c388:d851:5d40:3a45:580b,91d3:7baf:feb2:218a:782:a96e:4032:3d6e,TCP,139,42528 > 65257 Len=139
2232,0.023143,eab:85da:13af:420d:a4c1:5fe9:b9da:144a,b28f:c93a:a9c:ea96:fb18:1287:5729:b113,TCP,104,32428 > 5044 Len=104
2233,0.050986,cb88:f77f:c1b6:4306:135f:1e5c:84:f0b0,793d:b588:5d3a:7756:fd08:a12a:e1e:f398,UDP,88,8236 > 18669 Len=88
2234,0.036358,b708:5d0a:f2dc:9f28:8c3f:98b:4857:ae2d,158f:4a75:d6ce:1277:5a8d:5942:f110:9f5f,TCP,141,28422 > 17209 Len=141
2235,0.031984,7afd:511d:e428:feed:1b87:4e97:f245:425d,2409:4e07:ca6a:ace4:a070:e3a6:90a3:7da4,UDP,73,3703 > 1059 Len=73
2236,0.005213,2ed4:7fdb:6f7e:6249:b23:932b:7c7c:987c,81ba:8d10:7d2a:f051:add:e437:a575:3ed7,TCP,77,19722 > 31960 Len=77
2237,0.028016,f0a0:fad6:1d2:28c2:3c3f:2b3:c84e:f238,dad7:28fb:9ea2:a9a3:dddd:a49f:c09:167a,UDP,105,13137 > 17556 Len=105
2238,0.094833,96a0:2d66:7e8e:3bfc:31b2:2744:e783:495a,545e:4452:ae2e:16fb:7cc6:e361:3e65:6424,TCP,92,20970 > 8333 Len=92
2239,0.009689,1517:6787:9967:f3f7:87f0:ca9b:f9dc:657f,8d74:188b:d2a9:7b18:7a49:d0ca:6c9e:cdf7,UDP,137,37184 > 51517 Len=137
2240,0.086197,e496:286d:d291:7a34:8de3:773e:bd9e:12ce,70b9:62ba:582:547c:6397:56e:4967:7bf8,TCP,96,49605 > 54110 Len=96
2241,0.036138,3fa6:1e10:2cc8:4a52:668b:db8c:ec73:e60e,f4cd:105c:1aaf:2371:fc78:3556:908b:277f,TCP,80,43638 > 19108 Len=80
2242,0.021003,6f08:559:5a8c:4714:a89c:c66:7ce6:1de9,1b7a:a3a8:7e10:a6a4:7163:9074:f045:aefe,TCP,61,59167 > 7994 Len=61
2243,0.013049,161d:23d8:64bd:b64c:c8a3:7d0e:a843:66a3,96f4:50fc:1c0c:bb7d:711:4ad3:d27b:3392,UDP,55,39464 > 64484 Len=55
2244,0.091218,d2:bccf:dfba:db67:7a27:ca2c:4b37:2f3b,8b7e:e66f:1fb7:96f2:c0e5:88b2:e9ea:de7a,UDP,74,47204 > 30237 Len=74
2245,0.09255,3699:69f1:64de:86e9:c4d6:d6f:e593:4c15,d26f:5cda:ffb8:a8e:bb9f:ecc9:337e:9f4b,UDP,119,41591 > 23496 Len=119
2246,0.030148,30e9:44e0:9db:e216:7b79:185b:9f1b:ed3d,1733:b083:5824:55dd:683a:646c:1d9:7d99,TCP,147,14262 > 35991 Len=147
2247,0.072077,2e38:abdb:77c9:a8d6:dcce:9f3a:f5e2:73a5,b368:b867:313e:1206:c7f6:7f6:a50a:6991,UDP,66,13587 > 28431 Len=66
2248,0.05505,9210:c755:147a:6dc6:6075:161:610f:f74c,5a09:c8c8:ae0c:e4e4:e0a9:9d4d:f303:8fa4,TCP,147,56954 > 56473 Len=147
2249,0.090681,6d72:9b65:8819:eb87:a1cf:151b:54aa:eeb8,c7ad:960:8a3b:8e27:7841:4857:2823:d4a3,TCP,96,30415 > 42302 Len=96
2250,0.071733,5ad6:1bc0:164d:6285:4ff6:9384:a434:57b0,470a:b519:173d:47bd:68db:9625:10dd:e1e2,TCP,58,32666 > 28483 Len=58
2251,0.052376,682c:86d1:a87b:6abb:1634:2570:d1c9:d6d8,bb78:70ee:101a:4922:3e14:1b63:3e5c:4e98,UDP,71,40290 > 18990 Len=71
2252,0.069671,67f:e128:5b71:cdd5:10bd:f9cb:1688:a646,44d6:6267:4679:baee:b29d:ba89:6bd0:ade1,UDP,87,4002 > 63663 Len=87
2253,0.056617,a438:5289:3c34:92d0:8ec:bbe3:772b:895b,512b:7102:116b:58d3:f11e:890:fe29:88c7,UDP,144,54405 > 27074 Len=144
2254,0.049503,feae:4811:8e47:d0fd:d026:aed3:6ff9:b685,b6ac:896a:bd3:626f:6b9d:5ecd:985f:beec,UDP,71,29712 > 50223 Len=71
2255,0.050928,31f7:d160:9de6:9d69:8418:d80c:ed1b:f64f,3406:8bd6:9c21:ae2e:9c98:ed50:94dc:a775,TCP,101,40818 > 18816 Len=101
2256,0.020692,9bcd:d8be:525a:613b:2e05:aedc:ae31:f97a,325a:b2c5:e77b:2eff:13fe:6447:c881:b5e5,UDP,70,38503 > 15298 Len=70
2257,0.059211,e4c1:abb9:862d:bc38:d988:b1e0:73de:f2a4,e14a:ae29:5377:738f:6548:da79:95c0:ce0c,UDP,115,30871 > 34042 Len=115
2258,0.070775,81f3:ddaa:5b5f:56b2:1a41:cf47:8fcd:8a13,c4c2:820:176a:9638:4f77:18db:fe89:3767,TCP,88,56891 > 15463 Len=88
2259,0.029636,54fc:4ec2:e5aa:cb98:27c4:d0bb:2c72:b054,8630:4d42:b958:90a0:269a:19cf:e3f8:2dca,TCP,120,8829 > 12237 Len=120
2260,0.022393,b081:6e69:524e:7a7d:96ca:40dd:5ae3:7661,a91:bebd:65d2:9606:5411:92c:cb83:c6d6,UDP,87,3585 > 42941 Len=87
2261,0.014814,fdfb:aacc:98c9:db56:a3d2:6df4:8808:d148,309b:21a2:31c2:adea:56f5:1b7f:53bc:bd45,TCP,67,18747 > 58262 Len=67
2262,0.079062,376e:bbaf:28f9:99fa:495f:3275:bcb4:f554,354b:bcea:d467:f241:f987:4b72:e6ea:7a80,UDP,76,36059 > 8638 Len=76
2263,0.00014,4b55:f91a:3489:9376:61b8:8877:1698:1cc2,a1bb:65e4:ccae:c441:354e:22fd:12d2:6f70,TCP,130,40683 > 64739 Len=130
2264,0.036911,a4eb:71b3:220a:cdc4:db53:da42:61d2:115b,e521:979:c0c0:94b7:6b6c:b7f7:c621:4d57,UDP,140,58956 > 37021 Len=140
2265,0.026404,8d3f:76ef:a555:37ba:5861:3b90:1c04:d80a,2c2:7667:4f55:c656:cc31:f41:a636:4144,UDP,102,59897 > 41098 Len=102
2266,0.02949,bc38:215c:73:16ee:f97c:4fe:205d:abd7,f75e:874e:6654:e850:8493:c4dc:822f:1b8e,UDP,130,54496 > 1706 Len=130
2267,0.082393,5cc3:6e43:677b:1d76:67b0:6279:dcc5:ae70,5de7:8877:b560:4fce:3140:3cee:933f:5b06,UDP,143,64281 > 19353 Len=143
2268,0.017674,6b83:ba43:d2d2:9b0:7a11:435c:cb27:9df1,f5a5:fca8:637b:184c:e1df:27f5:bfad:59e9,UDP,118,44101 > 65168 Len=118
2269,0.086798,1b83:f76:128e:88:cc01:11d3:c420:88a6,734b:fab1:adba:d59e:bcf1:5956:dfc1:cfe4,UDP,142,49898 > 46120 Len=142
2270,0.038198,7a43:ede6:458d:b508:d481:4d0f:3720:27db,ddda:bc78:74c7:2231:e191:b426:8ad0:bc16,TCP,130,42593 > 40630 Len=130
2271,0.055088,177a:3c2c:aa2e:964e:23ef:bfad:f733:998,e90b:80fb:7fd5:80e3:c498:4b1e:6687:df94,TCP,78,22274 > 18639 Len=78
2272,0.020392,7a96:e052:21f:8d:631d:395e:8181:b5ca,76d:c349:c661:f8ab:dc7c:8a24:3ea9:95ba,TCP,69,30256 > 16210 Len=69
2273,0.072981,5ff:bcae:5327:c5fe:1331:c495:601d:8389,7a77:8939:95e2:201a:e5c6:882c:4a26:4e19,TCP,97,10745 > 60148 Len=97
2274,0.047901,78ac:fa66:48ee:13d8:ced1:5ec9:dce3:64e9,144f:1641:f11:7b8a:c12c:7727:dd65:408f,TCP,73,31130 > 13149 Len=73
2275,0.08156,fa11:4d42:5bc1:6628:2ea4:e9dd:aca6:1f32,b8f6:b759:ab44:7d06:b7dc:9cbd:861e:e4ae,UDP,74,38357 > 33170 Len=74
2276,0.094336,c444:f441:9616:7c6a:ecf3:b8e4:fa2b:fa70,e38:d62f:6c38:67c:e750:6b0a:4b69:f656,UDP,132,19508 > 2403 Len=132
2277,0.031016,4ff4:b5cc:c7c3:3a09:69e9:eeec:9596:1c01,ac5a:6801:46b8:611:fdd0:7d7b:4a86:df1b,UDP,100,46071 > 40858 Len=100
2278,0.018785,6bc5:336b:ba70:1e2f:1618:9e67:2a5:2fd2,c147:27d8:12ed:eb8a:c0a3:ae15:2113:755f,UDP,59,28968 > 17096 Len=59
2279,0.045502,cf7e:9f2c:94b3:890e:2be2:88a6:f28e:5ddb,fa71:1b28:842:807:ba91:bbff:11:da5,TCP,62,48492 > 35546 Len=62
2280,0.013729,a567:f10b:dc37:152f:63db:f677:2576:2b6a,925:28ae:233d:11a9:f462:c2c2:c4c0:e709,UDP,127,7559 > 25788 Len=127
2281,0.038399,e816:6c00:e015:3ca1:d7e2:a7d2:1c29:f1b5,fed9:15df:656b:4453:1700:de72:7da:4e7f,UDP,51,51057 > 55452 Len=51
2282,0.064448,8202:a5a7:3f30:b598:7c40:a4bf:9eff:1aed,3c1d:1f39:4f68:5bb4:f7df:cb89:30ca:26fd,UDP,66,17299 > 51494 Len=66
2283,0.00836,26a4:fd30:18d8:ed51:dc7b:904c:e808:cd55,7f6b:da50:5b67:3d0d:9de4:70bb:606a:ec96,UDP,130,40321 > 1908 Len=130
2284,0.07924,4f1e:e553:cbc2:bbc:f780:37d:ee21:e244,856:eebc:f550:4045:885:4eb1:576f:af92,UDP,63,36568 > 49267 Len=63
2285,0.081826,61e2:7fcd:c71d:9b87:4646:fb4e:32b0:ec69,4df9:1a7f:aaab:7f37:4e1d:3dcf:169f:700c,UDP,75,10148 > 32509 Len=75
2286,0.075967,7d3f:96b9:3db0:b73f:17:1d8a:393c:6117,d88:a9cb:ca48:46f9:4ddc:51d5:44c6:84e3,TCP,70,21168 > 22765 Len=70
2287,0.047891,ca4:3487:8e5b:e8d0:6f9a:718a:1d68:ce68,53e4:d7fb:2d16:1060:e1c2:2aa5:efb5:ee1f,UDP,57,36644 > 46377 Len=57
2288,0.026746,4d83:d8a8:af11:7785:558:77fc:5333:e545,5575:ba7d:c199:b1a3:9b6a:40b6:41d7:d720,UDP,52,55086 > 3942 Len=52
2289,0.010282,6e11:df67:b9de:b257:2085:6634:7192:d680,e82f:acb7:2349:f2e:c1e1:7bb8:5358:9b99,TCP,63,34548 > 59118 Len=63
